RElbowRoll,RShoulderRoll,LElbowRoll,LshoulderRoll,RKneeRoll,LKneeRoll,RHipRoll,LHipRoll,RElbowDir,LElbowDir,KneeDir
160.8422783,85.06992964,156.1426974,77.23883518,175.6048232,140.1907143,141.8798368,138.6350456,-0.006842226,-0.057183117,0.051929951
109.0710206,79.02867833,113.0349721,74.09686774,173.4981283,160.2929222,141.7799991,136.711801,0.224535346,0.186080977,0.036718845
169.2976913,156.5822526,172.4348702,122.2731598,170.975061,170.2738515,137.5034178,134.6344905,0.245240211,0.236187458,0.025196552
107.53616364231384,65.09550417439269,74.50454679539693,62.10859325343519,166.0731998228512,161.62252473100764,143.2170074963652,139.86922120514959,-0.17952376464381814,0.1908987108618021,-0.004171848297119141
170.2407087,99.37115177,173.8437358,113.9289075,165.0702973,130.7804957,166.0025925,146.2624687,-0.013552219,0.219580173,0.069666624
163.6916483,104.1654452,160.058364,86.15437564,84.92005491,136.2553699,144.7502698,143.7382979,0.036680073,-0.036405295,0.258584976
